query,time
dotot-twohops-21-AbFYrR4u.net,508
dotot-twohops-22-yYfNoNbS.net,221
dotot-twohops-23-gyy2sXwf.net,236
dotot-twohops-24-2AhXqWUt.net,98
dotot-twohops-25-6ONRvdL3.net,389
dotot-twohops-26-ZPBm82nq.net,435
dotot-twohops-27-OGprALAa.net,74
dotot-twohops-28-fTvr0TVo.net,147
dotot-twohops-29-k1VFUjh6.net,126
dotot-twohops-30-ivZAtAsF.net,327
dotot-twohops-31-wrswmDZR.net,210
dotot-twohops-32-GPEN5z0q.net,695
dotot-twohops-33-nQUDcE09.net,91
dotot-twohops-34-MhYJ7a90.net,186
dotot-twohops-35-3yORHe6e.net,220
dotot-twohops-36-rC2phq3Z.net,163
dotot-twohops-37-JAlm8ClI.net,357
dotot-twohops-38-XbFoLpjF.net,284
dotot-twohops-39-hp1xVTuh.net,340
dotot-twohops-40-057AJH89.net,83
dotot-twohops-41-1BJSCVnV.net,61
dotot-twohops-42-AT3sV9pp.net,338
dotot-twohops-43-2TAP9kdB.net,58
dotot-twohops-44-8GmbAgAK.net,553
dotot-twohops-45-OCJYVW6I.net,190
dotot-twohops-46-UFBZg0BR.net,186
dotot-twohops-47-kkLAWMI0.net,363
dotot-twohops-48-5GRZkjSw.net,401
dotot-twohops-49-krrbdXDM.net,469
dotot-twohops-50-BVEnAoPQ.net,170
dotot-twohops-51-nb1Ygoax.net,143
dotot-twohops-52-bJ8Yp4jG.net,418
dotot-twohops-53-HMpUpqJ6.net,132
dotot-twohops-54-ANm87ewu.net,86
dotot-twohops-55-wiwxnp6i.net,351
dotot-twohops-56-o219sRtk.net,283
dotot-twohops-57-YyyZZ0Ov.net,196
dotot-twohops-58-fDDuqtDA.net,163
dotot-twohops-59-nsGzxDYX.net,439
dotot-twohops-60-5Rlp3CIM.net,101
dotot-twohops-61-w4zCn6N7.net,126
dotot-twohops-62-12RnApJW.net,149
dotot-twohops-63-nEcV2odu.net,67
dotot-twohops-64-OO8J7Mmj.net,136
dotot-twohops-65-AJbJRu9s.net,53
dotot-twohops-66-cM4Hnt9P.net,219
dotot-twohops-67-q5DKKaql.net,111
dotot-twohops-68-FTc0hKkM.net,158
dotot-twohops-69-gRPywGxJ.net,538
dotot-twohops-70-eozTE9Br.net,417
dotot-twohops-71-E9SHZ9OU.net,108
dotot-twohops-72-YpTkAgW9.net,426
dotot-twohops-73-rv80hYl7.net,146
dotot-twohops-74-m3CONIdJ.net,262
dotot-twohops-75-TIsGxTjF.net,336
dotot-twohops-76-omR6tcqX.net,124
dotot-twohops-77-c5ll4eZl.net,186
dotot-twohops-78-NF0vMEIl.net,251
dotot-twohops-79-Lx9aehZn.net,277
dotot-twohops-80-I8gIzvLn.net,1308
dotot-twohops-81-dICo56g1.net,1651
dotot-twohops-82-xYv8murc.net,577
dotot-twohops-83-81PvJeSu.net,182
dotot-twohops-84-fE0F018U.net,98
dotot-twohops-85-7AnwRF5j.net,110
dotot-twohops-86-j8nv1j4A.net,127
dotot-twohops-87-KJX9SMIR.net,179
dotot-twohops-88-pyGVBR0U.net,360
dotot-twohops-89-F5apoXH1.net,82
dotot-twohops-90-Xuw3G5JX.net,249
dotot-twohops-91-K2AbFE4O.net,277
dotot-twohops-92-jQTPHHIG.net,758
dotot-twohops-93-eBlK5FqW.net,600
dotot-twohops-94-5C4AhRqo.net,344
dotot-twohops-95-4DqQFUM4.net,204
dotot-twohops-96-f7xzVDFS.net,310
dotot-twohops-97-IkSGYkzs.net,201
dotot-twohops-98-WJ4qswMl.net,349
dotot-twohops-99-FofKoSh7.net,108
